Date,State,District,Disease,Cases,Deaths
2025-12-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Dengue,63,2
2023-01-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2023-01-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2023-01-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2023-01-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2023-01-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2023-02-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2023-02-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2023-02-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,3,0
2023-02-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2023-03-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2023-03-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2023-03-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2023-03-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,1,0
2023-04-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2023-04-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2023-04-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2023-04-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2023-04-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,3,0
2023-05-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2023-05-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2023-05-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2023-05-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2023-06-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2023-06-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2023-06-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2023-06-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2023-07-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2023-07-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2023-07-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,14,0
2023-07-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2023-07-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2023-08-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,47,2
2023-08-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2023-08-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,15,0
2023-08-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2023-09-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2023-09-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2023-09-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2023-09-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,15,0
2023-10-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2023-10-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,14,0
2023-10-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,14,0
2023-10-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2023-10-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2023-11-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2023-11-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2023-11-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2023-11-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2023-12-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2023-12-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,23,0
2023-12-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2023-12-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2023-12-31,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2024-01-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,3,0
2024-01-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2024-01-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2024-01-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2024-02-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2024-02-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2024-02-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2024-02-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2024-03-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2024-03-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2024-03-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2024-03-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2024-03-31,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2024-04-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2024-04-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2024-04-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2024-04-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2024-05-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2024-05-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,3,0
2024-05-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2024-05-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2024-06-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2024-06-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2024-06-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2024-06-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2024-06-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2024-07-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2024-07-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2024-07-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2024-07-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,68,3
2024-08-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2024-08-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2024-08-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2024-08-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2024-09-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,15,0
2024-09-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2024-09-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2024-09-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2024-09-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,69,2
2024-10-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2024-10-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,14,0
2024-10-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,7,0
2024-10-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2024-11-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2024-11-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2024-11-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2024-11-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2024-12-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2024-12-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2024-12-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2024-12-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2024-12-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2025-01-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2025-01-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2025-01-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2025-01-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2025-02-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2025-02-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,1,0
2025-02-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2025-02-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2025-03-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2025-03-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2025-03-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2025-03-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2025-03-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,0,0
2025-04-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,6,0
2025-04-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2025-04-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2025-04-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,2,0
2025-05-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2025-05-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2025-05-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2025-05-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2025-06-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2025-06-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,5,0
2025-06-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2025-06-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2025-06-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2025-07-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2025-07-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2025-07-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2025-07-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2025-08-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,14,0
2025-08-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2025-08-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2025-08-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2025-08-31,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2025-09-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2025-09-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,57,0
2025-09-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,14,0
2025-09-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,11,0
2025-10-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2025-10-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2025-10-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2025-10-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2025-11-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,13,0
2025-11-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,12,0
2025-11-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,10,0
2025-11-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,8,0
2025-11-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2025-12-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,3,0
2025-12-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,4,0
2025-12-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Malaria,9,0
2023-01-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2023-01-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2023-01-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2023-01-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2023-01-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2023-02-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2023-02-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2023-02-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2023-02-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,4,0
2023-03-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2023-03-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2023-03-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,4,0
2023-03-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2023-04-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2023-04-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2023-04-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2023-04-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2023-04-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,4,0
2023-05-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,21,0
2023-05-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2023-05-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2023-05-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2023-06-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,21,0
2023-06-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2023-06-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2023-06-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,12,0
2023-07-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2023-07-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2023-07-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,12,0
2023-07-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2023-07-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2023-08-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,12,0
2023-08-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,14,0
2023-08-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2023-08-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2023-09-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,13,0
2023-09-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,38,1
2023-09-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,15,0
2023-09-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,15,0
2023-10-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2023-10-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,15,0
2023-10-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,13,0
2023-10-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2023-10-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,11,0
2023-11-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,13,0
2023-11-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2023-11-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,12,0
2023-11-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2023-12-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2023-12-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2023-12-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2023-12-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2023-12-31,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,3,0
2024-01-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-01-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-01-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-01-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,4,0
2024-02-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2024-02-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-02-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2024-02-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-03-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2024-03-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2024-03-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-03-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-03-31,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2024-04-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2024-04-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2024-04-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2024-04-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2024-05-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2024-05-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2024-05-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2024-05-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2024-06-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-06-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,38,0
2024-06-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,4,0
2024-06-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-06-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2024-07-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-07-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2024-07-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,11,0
2024-07-28,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-08-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,13,0
2024-08-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,13,0
2024-08-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2024-08-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-09-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,11,0
2024-09-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,13,0
2024-09-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-09-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,13,0
2024-09-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2024-10-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,11,0
2024-10-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,15,0
2024-10-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,14,0
2024-10-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-11-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,11,0
2024-11-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,31,1
2024-11-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-11-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2024-12-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-12-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2024-12-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2024-12-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,4,0
2024-12-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2025-01-05,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2025-01-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2025-01-19,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2025-01-26,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,3,0
2025-02-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2025-02-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,1,0
2025-02-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,3,0
2025-02-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2025-03-02,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2025-03-09,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2025-03-16,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,3,0
2025-03-23,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,0,0
2025-03-30,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2025-04-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2025-04-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,2,0
2025-04-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2025-04-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2025-05-04,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2025-05-11,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2025-05-18,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2025-05-25,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,5,0
2025-06-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
2025-06-08,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,6,0
2025-06-15,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2025-06-22,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2025-06-29,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,12,0
2025-07-06,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2025-07-13,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,9,0
2025-07-20,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2025-07-27,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,7,0
2025-08-03,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,15,0
2025-08-10,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,14,0
2025-08-17,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2025-08-24,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,50,2
2025-08-31,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,10,0
2025-09-07,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,14,0
2025-09-14,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,12,0
2025-09-21,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,Typhoid,8,0
